@relation InstanceResultListener

@attribute Key_Dataset {'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42'}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3}
@attribute Key_Scheme {weka.classifiers.functions.MultilayerPerceptron}
@attribute Key_Scheme_options {'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 2','-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1','-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 2'}
@attribute Key_Scheme_version_ID {-5990607817048210779}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',10,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 2',-5990607817048210779,20170329.1612,22960,11481,7943,3538,0,69.183869,30.816131,0,0.38434,0.401505,0.448739,80.301568,89.748176,11480.931641,9710.191613,1770.740028,0.999994,0.845762,0.154232,2584.305502,0.225094,258431.998391,0.504603,2905,0.119846,686,0.880154,5038,0.495397,2852,0.808967,0.504603,0.621523,0.414943,0.7526,0.778714,0.691839,0.307082,0.692918,0.308161,0.723993,0.691839,0.680651,0.414943,0.7526,0.737711,0.680822,0.691839,45.989,0.04,45.942295,0.0312,45942.2945,31.2002,30124,11875252,5940609,99.93903,99.076735,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',10,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 2',-5990607817048210779,20170329.1613,22961,11480,7971,3509,0,69.433798,30.566202,0,0.389273,0.405593,0.448421,81.119159,89.684538,11479.935672,9700.927155,1779.008517,0.999994,0.845028,0.154966,2470.530875,0.215203,247054.515426,0.518937,2987,0.12928,740,0.87072,4984,0.481063,2769,0.801449,0.518937,0.629969,0.416081,0.751944,0.775624,0.694338,0.304681,0.695319,0.305662,0.722369,0.694338,0.684647,0.416081,0.751944,0.734439,0.6848,0.694338,46.013,0.039,46.004695,0.0312,46004.6949,31.2002,30124,11875769,5940092,99.973868,99.390244,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',10,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 2',-5990607817048210779,20170329.1614,22961,11480,7973,3507,0,69.45122,30.54878,0,0.389351,0.402262,0.448439,80.452987,89.688199,11479.935672,9708.188186,1771.747486,0.999994,0.845661,0.154333,2550.630628,0.22218,255064.537073,0.598332,3444,0.20877,1195,0.79123,4529,0.401668,2312,0.742401,0.598332,0.662626,0.396931,0.750469,0.776338,0.694512,0.30495,0.69505,0.305488,0.702332,0.694512,0.691678,0.396931,0.750469,0.734351,0.691759,0.694512,46.091,0.041,46.004695,0.0312,46004.6949,31.2002,30124,11875769,5940092,99.921603,99.046167,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',1,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1614,22960,11481,7440,4041,0,64.802718,35.197282,0,0.296978,0.434604,0.465474,86.921474,93.095219,11480.931641,10273.126805,1207.804836,0.999994,0.894794,0.1052,1743.566288,0.151865,174357.605841,0.419663,2416,0.122292,700,0.877708,5024,0.580337,3341,0.775353,0.419663,0.544573,0.33436,0.690466,0.732573,0.648027,0.350656,0.649344,0.351973,0.688227,0.648027,0.628635,0.33436,0.690466,0.675843,0.628877,0.648027,29.85,0.026,29.842991,0.0312,29842.9913,31.2002,27654,11875252,5940609,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',1,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1615,22961,11480,7264,4216,0,63.275261,36.724739,0,0.266662,0.443229,0.470629,88.64659,94.126244,11479.935672,10444.982411,1034.953261,0.999994,0.909842,0.090153,1520.168352,0.132419,152017.713811,0.350243,2016,0.083159,476,0.916841,5248,0.649757,3740,0.808989,0.350243,0.488846,0.323932,0.690247,0.724671,0.632753,0.365668,0.634332,0.367247,0.696753,0.632753,0.600825,0.323932,0.690247,0.676897,0.601138,0.632753,29.649,0.026,29.60899,0.0312,29608.9898,31.2002,27654,11875769,5940092,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',1,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1615,22961,11480,7444,4036,0,64.843206,35.156794,0,0.297439,0.434119,0.467365,86.82439,93.473375,11479.935672,10345.288772,1134.6469,0.999994,0.901158,0.098837,1735.300791,0.151159,173531.082091,0.501564,2887,0.203878,1167,0.796122,4557,0.498436,2869,0.712136,0.501564,0.588583,0.311421,0.687115,0.720081,0.648432,0.350747,0.649253,0.351568,0.663033,0.648432,0.640686,0.311421,0.687115,0.672925,0.640831,0.648432,29.789,0.027,29.733791,0.0312,29733.7906,31.2002,27654,11875769,5940092,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',2,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1616,22960,11481,7458,4023,0,64.959498,35.040502,0,0.299725,0.435237,0.466775,87.048186,93.355409,11480.931641,10320.856291,1160.075351,0.999994,0.898951,0.101043,1691.712574,0.147349,169172.205451,0.516589,2974,0.216632,1240,0.783368,4484,0.483411,2783,0.705743,0.516589,0.59653,0.311159,0.691495,0.728301,0.649595,0.349638,0.650362,0.350405,0.661517,0.649595,0.643292,0.311159,0.691495,0.677678,0.643427,0.649595,29.581,0.026,29.57779,0.0156,29577.7896,15.6001,27654,11875252,5940609,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',2,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1616,22961,11480,7391,4089,0,64.381533,35.618467,0,0.28858,0.43959,0.466382,87.918748,93.276736,11479.935672,10296.842184,1183.093489,0.999994,0.896937,0.103057,1605.270766,0.139832,160528.004425,0.404621,2329,0.115653,662,0.884347,5062,0.595379,3427,0.778669,0.404621,0.532525,0.329172,0.693339,0.72992,0.643815,0.354847,0.645153,0.356185,0.687739,0.643815,0.622165,0.329172,0.693339,0.67972,0.622416,0.643815,29.678,0.026,29.67139,0.0312,29671.3902,31.2002,27654,11875769,5940092,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',2,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1617,22961,11480,7360,4120,0,64.111498,35.888502,0,0.283219,0.441216,0.46831,88.243956,93.66243,11479.935672,10366.150768,1113.784905,0.999994,0.902975,0.09702,1565.257355,0.136346,156526.640175,0.394024,2268,0.110412,632,0.889588,5092,0.605976,3488,0.782069,0.394024,0.52403,0.326356,0.684275,0.722934,0.641115,0.357504,0.642496,0.358885,0.688034,0.641115,0.617737,0.326356,0.684275,0.67081,0.617999,0.641115,29.932,0.026,29.905392,0.0312,29905.3917,31.2002,27654,11875769,5940092,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',3,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1617,22960,11481,7458,4023,0,64.959498,35.040502,0,0.299972,0.434483,0.466463,86.897248,93.293011,11480.931641,10312.905489,1168.026152,0.999994,0.898258,0.101736,1740.459364,0.151595,174046.911699,0.455272,2621,0.154962,887,0.845038,4837,0.544728,3136,0.747149,0.455272,0.565785,0.32597,0.688123,0.724147,0.649595,0.349285,0.650715,0.350405,0.677113,0.649595,0.635834,0.32597,0.688123,0.676255,0.636036,0.649595,29.669,0.026,29.62459,0.0312,29624.5899,31.2002,27654,11875252,5940609,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',3,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1618,22961,11480,7492,3988,0,65.261324,34.738676,0,0.305778,0.431745,0.464964,86.349612,92.99311,11479.935672,10254.818105,1225.117567,0.999994,0.893277,0.106718,1787.907406,0.155741,178791.774032,0.510076,2936,0.204053,1168,0.795947,4556,0.489924,2820,0.7154,0.510076,0.595538,0.319264,0.693133,0.731119,0.652613,0.34659,0.65341,0.347387,0.666675,0.652613,0.645416,0.319264,0.693133,0.679568,0.645555,0.652613,29.977,0.026,29.967792,0.0312,29967.7921,31.2002,27654,11875769,5940092,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',3,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1618,22961,11480,7229,4251,0,62.970383,37.029617,0,0.259424,0.434578,0.475906,86.916218,95.181655,11479.935672,10665.910431,814.025241,0.999994,0.929086,0.070908,1676.409928,0.146029,167641.961722,0.625434,3600,0.366003,2095,0.633997,3629,0.374566,2156,0.632133,0.625434,0.628766,0.259438,0.687806,0.726187,0.629704,0.370272,0.629728,0.370296,0.629729,0.629704,0.629699,0.259438,0.687806,0.673317,0.629701,0.629704,29.555,0.027,29.562189,0.0156,29562.1895,15.6001,27654,11875769,5940092,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',4,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1619,22960,11481,7436,4045,0,64.767877,35.232123,0,0.29615,0.433435,0.466761,86.687635,93.352605,11480.931641,10322.162913,1158.768728,0.999994,0.899065,0.100929,1761.723687,0.153447,176173.355915,0.451972,2602,0.155486,890,0.844514,4834,0.548028,3155,0.745132,0.451972,0.562655,0.322232,0.687603,0.723444,0.647679,0.351193,0.648807,0.352321,0.675308,0.647679,0.633635,0.322232,0.687603,0.674392,0.63384,0.647679,29.888,0.026,29.858591,0.0156,29858.5914,15.6001,27654,11875252,5940609,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',4,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1619,22961,11480,7500,3980,0,65.33101,34.66899,0,0.307354,0.433251,0.464128,86.650829,92.825955,11479.935672,10223.390313,1256.545359,0.999994,0.890539,0.109455,1766.929031,0.153914,176693.92434,0.463343,2667,0.15566,891,0.84434,4833,0.536657,3089,0.749578,0.463343,0.572686,0.332654,0.692505,0.73152,0.65331,0.345628,0.654372,0.34669,0.68002,0.65331,0.640324,0.332654,0.692505,0.679427,0.640513,0.65331,29.658,0.026,29.65579,0.0312,29655.7901,31.2002,27654,11875769,5940092,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',4,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.162,22961,11480,7426,4054,0,64.686411,35.313589,0,0.294492,0.436785,0.466271,87.357654,93.2545,11479.935672,10303.376302,1176.55937,0.999994,0.897507,0.102488,1681.447505,0.146468,168145.72233,0.452745,2606,0.157932,904,0.842068,4820,0.547255,3150,0.74245,0.452745,0.562487,0.319945,0.689302,0.7268,0.646864,0.352051,0.647949,0.353136,0.673801,0.646864,0.633025,0.319945,0.689302,0.67427,0.633222,0.646864,29.572,0.026,29.562189,0.0156,29562.1895,15.6001,27654,11875769,5940092,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',5,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.162,22960,11481,7428,4053,0,64.698197,35.301803,0,0.294392,0.433066,0.468132,86.613915,93.626781,11480.931641,10372.028667,1108.902974,0.999994,0.903408,0.096586,1728.092584,0.150518,172810.226768,0.541428,3117,0.246855,1413,0.753145,4311,0.458572,2640,0.688079,0.541428,0.606008,0.301347,0.691113,0.729317,0.646982,0.352409,0.647591,0.353018,0.654237,0.646982,0.643015,0.301347,0.691113,0.676866,0.643122,0.646982,29.573,0.026,29.562189,0.0156,29562.1895,15.6001,27654,11875252,5940609,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',5,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1621,22961,11480,7389,4091,0,64.364111,35.635889,0,0.288197,0.439802,0.467066,87.961162,93.413538,11479.935672,10323.44719,1156.488482,0.999994,0.899255,0.100739,1601.468703,0.139501,160147.795919,0.413482,2380,0.124913,715,0.875087,5009,0.586518,3376,0.768982,0.413482,0.537792,0.325146,0.68859,0.726069,0.643641,0.355072,0.644928,0.356359,0.683418,0.643641,0.623678,0.325146,0.68859,0.675501,0.623918,0.643641,29.532,0.026,29.515389,0.0312,29515.3892,31.2002,27654,11875769,5940092,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',5,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1621,22961,11480,7489,3991,0,65.235192,34.764808,0,0.305337,0.433522,0.464922,86.705132,92.98468,11479.935672,10255.980138,1223.955534,0.999994,0.893378,0.106616,1762.58768,0.153536,176259.78671,0.488881,2814,0.183263,1049,0.816737,4675,0.511119,2942,0.728449,0.488881,0.585092,0.323396,0.691494,0.728655,0.652352,0.346734,0.653266,0.347648,0.671264,0.652352,0.642808,0.323396,0.691494,0.677625,0.64297,0.652352,29.559,0.026,29.562189,0.0312,29562.1895,31.2002,27654,11875769,5940092,100,100,?
